Order Date,City,Category,Sales
2014-08-15,San Francisco,Furniture,195.136
2014-08-15,San Francisco,Office Supplies,310.146
2014-08-16,Philadelphia,Furniture,853.092
2014-08-17,Houston,Office Supplies,15.552
2014-08-17,Little Rock,Office Supplies,144.83
2014-08-17,Little Rock,Technology,339.96
2014-08-19,Columbus,Office Supplies,441.59000000000003
2014-08-19,Jonesboro,Furniture,638.82
2014-08-19,Los Angeles,Furniture,289.24
2014-08-19,Los Angeles,Office Supplies,69.456
2014-08-20,Chicago,Furniture,421.372
2014-08-20,Hampton,Furniture,500.24
2014-08-20,Hampton,Office Supplies,917.11
2014-08-22,Lakewood,Office Supplies,3.912
2014-08-22,North Miami,Office Supplies,7.632
2014-08-22,Saint Charles,Office Supplies,11.56
2014-08-23,Denver,Furniture,4.224
2014-08-23,Denver,Office Supplies,276.512
2014-08-23,Denver,Technology,143.64
2014-08-23,Grand Rapids,Office Supplies,19.44
2014-08-23,Los Angeles,Office Supplies,49.568
2014-08-23,New York City,Office Supplies,71.84
2014-08-24,Billings,Office Supplies,8.288
2014-08-24,Oceanside,Furniture,13.28
2014-08-24,Oceanside,Office Supplies,12.672
2014-08-24,Owensboro,Office Supplies,25.5
2014-08-25,Columbus,Office Supplies,229.502
2014-08-25,Houston,Office Supplies,38.064
2014-08-25,Los Angeles,Furniture,6.28
2014-08-25,Los Angeles,Office Supplies,74.76
2014-08-25,Los Angeles,Technology,95.1
2014-08-25,Seattle,Technology,1007.944
2014-08-26,Los Angeles,Technology,176.8
2014-08-26,Newark,Furniture,10.68
2014-08-26,Newark,Office Supplies,29.36
2014-08-26,Newark,Technology,149.97
2014-08-27,San Francisco,Office Supplies,31.28
2014-08-27,San Francisco,Technology,213.48
2014-08-27,Springfield,Furniture,1232.06
2014-08-27,Springfield,Office Supplies,13.36
2014-08-27,Springfield,Technology,579.95
2014-08-29,Miami,Furniture,174.0585
2014-08-29,Miami,Office Supplies,534.984
2014-08-29,San Francisco,Office Supplies,123.28
2014-08-30,Bristol,Office Supplies,121.24
2014-08-31,Santa Fe,Technology,92.52
2014-09-01,Escondido,Office Supplies,53.94
2014-09-01,Houston,Office Supplies,34.752
2014-09-01,New York City,Office Supplies,23.744
2014-09-01,New York City,Technology,357.0
2014-09-02,Buffalo Grove,Technology,475.944
2014-09-02,Chicago,Technology,239.976
2014-09-02,Fayetteville,Office Supplies,1793.98
2014-09-02,Houston,Technology,559.71
2014-09-02,New York City,Office Supplies,93.92999999999999
2014-09-02,Watertown,Furniture,70.71
2014-09-02,Watertown,Office Supplies,19.9
2014-09-03,Houston,Office Supplies,7.68
2014-09-03,New York City,Office Supplies,14.4
2014-09-05,Bowling Green,Office Supplies,264.32
2014-09-05,Saint Petersburg,Furniture,31.984
2014-09-06,San Francisco,Furniture,41.88
2014-09-06,San Francisco,Office Supplies,58.48
2014-09-07,Houston,Furniture,200.795
2014-09-07,Houston,Office Supplies,24.784
2014-09-07,Houston,Technology,243.464
2014-09-07,New York City,Technology,377.97
2014-09-07,Oswego,Office Supplies,321.978
2014-09-07,Philadelphia,Furniture,42.368
2014-09-07,Philadelphia,Office Supplies,64.784
2014-09-07,Philadelphia,Technology,431.922
2014-09-07,Santa Clara,Office Supplies,131.84
2014-09-07,Tulsa,Furniture,1471.43
2014-09-07,Tulsa,Office Supplies,107.69
2014-09-07,Tulsa,Technology,104.85
2014-09-08,Chesapeake,Office Supplies,45.0
2014-09-08,Chesapeake,Technology,209.97
2014-09-08,Houston,Furniture,966.7
2014-09-08,Houston,Office Supplies,200.016
2014-09-08,Long Beach,Office Supplies,16.78
2014-09-08,Macon,Technology,116.85
2014-09-08,New York City,Furniture,172.764
2014-09-08,New York City,Office Supplies,3.52
2014-09-08,Pasco,Furniture,975.92
2014-09-08,Pasco,Office Supplies,795.5999999999999
2014-09-08,San Antonio,Furniture,1740.06
2014-09-08,San Antonio,Office Supplies,495.90799999999996
2014-09-08,San Antonio,Technology,8303.928
2014-09-08,San Francisco,Office Supplies,84.248
2014-09-08,San Francisco,Technology,49.98
2014-09-08,Tyler,Office Supplies,51.184
2014-09-09,Chicago,Office Supplies,10.896
2014-09-09,Detroit,Office Supplies,103.6
2014-09-09,Greenville,Technology,1299.99
2014-09-09,Lancaster,Furniture,60.672
2014-09-09,Lancaster,Office Supplies,30.816
2014-09-09,Lowell,Furniture,785.88
2014-09-09,Lowell,Office Supplies,1518.4899999999998
2014-09-09,Philadelphia,Furniture,17.472
2014-09-09,Philadelphia,Office Supplies,15.552
2014-09-09,Philadelphia,Technology,200.21999999999997
2014-09-10,Clifton,Furniture,254.9
2014-09-10,Clifton,Office Supplies,81.92
2014-09-10,Gresham,Furniture,1487.04
2014-09-10,Gresham,Office Supplies,21.728
2014-09-10,Virginia Beach,Office Supplies,9.64
2014-09-11,Oxnard,Furniture,127.95
2014-09-12,Cary,Office Supplies,177.208
2014-09-12,Cary,Technology,15.216
2014-09-12,Fairfield,Office Supplies,63.924
2014-09-12,Houston,Office Supplies,5.18
2014-09-12,New Rochelle,Technology,69.99
2014-09-12,New York City,Furniture,3785.292
2014-09-12,Olathe,Furniture,40.56
2014-09-12,Olathe,Office Supplies,689.89
2014-09-12,Olathe,Technology,57.4
2014-09-13,Charlotte,Office Supplies,18.648
2014-09-13,Columbus,Office Supplies,2.502
2014-09-13,New York City,Office Supplies,5.46
2014-09-13,Odessa,Furniture,340.116
2014-09-13,Philadelphia,Office Supplies,15.552
2014-09-13,Philadelphia,Technology,252.0
2014-09-13,Seattle,Furniture,14.19
2014-09-13,Seattle,Office Supplies,84.6
2014-09-13,Seattle,Technology,462.94
2014-09-13,Tempe,Office Supplies,79.4
2014-09-14,Chicago,Office Supplies,72.608
2014-09-14,Corpus Christi,Furniture,9.96
2014-09-14,Corpus Christi,Office Supplies,21.448
2014-09-14,Macon,Furniture,142.4
2014-09-14,Macon,Office Supplies,7.16
2014-09-14,New York City,Furniture,464.292
2014-09-14,New York City,Office Supplies,714.58
2014-09-14,New York City,Technology,3104.92
2014-09-14,Rochester,Office Supplies,460.21999999999997
2014-09-14,Tampa,Furniture,13.128
2014-09-14,Tampa,Office Supplies,13.0
2014-09-15,New York City,Furniture,14.56
2014-09-15,New York City,Office Supplies,14.94
2014-09-15,Philadelphia,Furniture,103.936
2014-09-16,New York City,Office Supplies,33.552
2014-09-17,Chula Vista,Office Supplies,182.94
2014-09-17,Philadelphia,Office Supplies,5.892
2014-09-17,Raleigh,Office Supplies,4.624
2014-09-17,Raleigh,Technology,47.984
2014-09-17,Seattle,Furniture,35.34
2014-09-17,Seattle,Office Supplies,225.45000000000002
2014-09-17,Springfield,Office Supplies,232.448
2014-09-17,Springfield,Technology,85.845
2014-09-19,Chandler,Furniture,73.915
2014-09-19,Charlotte,Office Supplies,67.344
2014-09-19,Charlotte,Technology,2624.985
2014-09-19,Houston,Technology,5579.9400000000005
2014-09-19,Long Beach,Office Supplies,7.16
2014-09-19,New York City,Furniture,887.103
2014-09-19,San Francisco,Office Supplies,5.67
2014-09-19,Seattle,Office Supplies,92.52
2014-09-20,Bloomington,Furniture,617.7
2014-09-20,Chicago,Furniture,493.43
2014-09-20,Chicago,Technology,11.12
2014-09-20,Columbia,Furniture,527.16
2014-09-20,Columbia,Technology,59.98
2014-09-20,Jacksonville,Office Supplies,2.816
2014-09-20,Los Angeles,Office Supplies,64.152
2014-09-20,New York City,Furniture,1433.35
2014-09-20,New York City,Office Supplies,106.16000000000001
2014-09-20,New York City,Technology,1979.8600000000001
2014-09-20,San Diego,Office Supplies,8.56
2014-09-20,San Francisco,Office Supplies,31.68
2014-09-21,Des Moines,Technology,2046.354
2014-09-21,Garland,Furniture,8.544
2014-09-21,New York City,Office Supplies,66.03
2014-09-21,Omaha,Office Supplies,68.71000000000001
2014-09-21,Philadelphia,Office Supplies,38.730000000000004
2014-09-21,San Francisco,Office Supplies,211.3
2014-09-21,San Francisco,Technology,239.984
2014-09-22,Boca Raton,Office Supplies,4.608
2014-09-22,Chicago,Office Supplies,331.536
2014-09-22,New York City,Furniture,676.9680000000001
2014-09-22,New York City,Office Supplies,17.024
2014-09-22,San Jose,Office Supplies,210.13
2014-09-23,Dover,Office Supplies,44.34
2014-09-23,Lakewood,Office Supplies,28.8
2014-09-23,Minneapolis,Office Supplies,9900.19
2014-09-23,New York City,Office Supplies,157.904
2014-09-23,Newark,Office Supplies,11.12
2014-09-23,San Diego,Furniture,435.999
2014-09-23,San Diego,Technology,83.984
2014-09-24,San Francisco,Office Supplies,211.96
2014-09-25,Aurora,Office Supplies,14.576
2014-09-25,Houston,Furniture,300.5328
2014-09-25,Houston,Office Supplies,39.78
2014-09-26,Chicago,Technology,153.824
2014-09-26,Lancaster,Office Supplies,49.6
2014-09-26,Lancaster,Technology,3.152
2014-09-26,Los Angeles,Furniture,145.568
2014-09-26,Mesquite,Office Supplies,0.876
2014-09-26,Philadelphia,Furniture,21.184
2014-09-26,Philadelphia,Office Supplies,191.298
2014-09-26,San Diego,Furniture,585.552
2014-09-26,San Diego,Office Supplies,19.44
2014-09-26,Seattle,Office Supplies,310.12
2014-09-27,Hackensack,Furniture,87.54
2014-09-27,San Diego,Furniture,603.92
2014-09-27,San Diego,Office Supplies,81.98
2014-09-28,Fayetteville,Office Supplies,106.944
2014-09-28,Hollywood,Furniture,337.088
2014-09-28,Lawrence,Office Supplies,46.26
2014-09-29,Los Angeles,Furniture,204.6
2014-09-29,Los Angeles,Office Supplies,77.38
2014-09-29,Los Angeles,Technology,686.32
2014-09-29,New York City,Furniture,117.36
2014-09-29,New York City,Office Supplies,1491.96
2014-09-29,Philadelphia,Furniture,476.448
2014-09-29,Philadelphia,Office Supplies,1882.2240000000002
2014-09-29,Seattle,Furniture,2354.98
2014-09-29,Seattle,Office Supplies,817.798
2014-09-30,Boynton Beach,Office Supplies,15.552
2014-09-30,Clarksville,Office Supplies,69.216
2014-09-30,Fairfield,Office Supplies,795.408
2014-09-30,New York City,Furniture,15.24
2014-09-30,New York City,Office Supplies,48.94
2014-09-30,Seattle,Office Supplies,43.176
2014-10-01,Reno,Office Supplies,4.71
2014-10-02,Tempe,Office Supplies,42.208
2014-10-02,Tempe,Technology,555.936
2014-10-03,Columbus,Office Supplies,70.464
2014-10-03,Columbus,Technology,142.488
2014-10-03,Dallas,Furniture,31.776
2014-10-03,Dallas,Office Supplies,26.131999999999998
2014-10-03,Durham,Office Supplies,67.75999999999999
2014-10-03,Evanston,Furniture,258.279
2014-10-03,Los Angeles,Furniture,265.784
2014-10-04,New York City,Furniture,589.41
2014-10-04,Seattle,Office Supplies,29.24
2014-10-04,Vallejo,Office Supplies,110.098
2014-10-05,Columbus,Office Supplies,91.92
2014-10-05,Pomona,Technology,99.98
2014-10-06,Indianapolis,Office Supplies,386.34
2014-10-06,Omaha,Office Supplies,15.36
2014-10-06,Philadelphia,Office Supplies,83.92
2014-10-06,San Diego,Technology,9.09
2014-10-07,Dallas,Office Supplies,107.44
2014-10-07,Philadelphia,Furniture,129.92
2014-10-08,Charlotte,Technology,23.472
2014-10-08,New York City,Office Supplies,123.92
2014-10-09,Jacksonville,Office Supplies,88.768
2014-10-09,San Francisco,Office Supplies,144.6
2014-10-09,San Francisco,Technology,15.992
2014-10-10,Albuquerque,Office Supplies,255.85
2014-10-10,Columbus,Office Supplies,18.264
2014-10-10,Columbus,Technology,101.994
2014-10-10,Huntsville,Office Supplies,12.878
2014-10-10,Huntsville,Technology,1475.896
2014-10-10,Manteca,Furniture,122.352
2014-10-10,Manteca,Office Supplies,15.28
2014-10-10,Phoenix,Furniture,46.872
2014-10-11,Fayetteville,Furniture,8.92
2014-10-11,Fayetteville,Office Supplies,7.31
2014-10-11,Pasadena,Furniture,433.568
2014-10-11,Pasadena,Office Supplies,31.92
2014-10-11,Philadelphia,Office Supplies,483.336
2014-10-11,Redondo Beach,Office Supplies,7.64
2014-10-11,Seattle,Furniture,63.47
2014-10-11,Seattle,Technology,345.0
2014-10-12,Chicago,Office Supplies,22.24
2014-10-12,San Francisco,Office Supplies,36.29
2014-10-13,Edmonds,Furniture,1298.55
2014-10-13,Edmonds,Office Supplies,225.44
2014-10-13,Edmonds,Technology,25.78
2014-10-13,Lakewood,Furniture,245.98
2014-10-13,Lakewood,Office Supplies,18.94
2014-10-13,Mount Vernon,Office Supplies,7.752
2014-10-13,Richmond,Office Supplies,366.78
2014-10-13,Richmond,Technology,22.96
2014-10-14,Chicago,Office Supplies,344.274
2014-10-14,Concord,Office Supplies,292.82
2014-10-14,Everett,Furniture,1628.82
2014-10-14,Everett,Office Supplies,79.45
2014-10-14,Everett,Technology,177.0
2014-10-14,Fort Worth,Office Supplies,3.16
2014-10-14,Fort Worth,Technology,1999.96
2014-10-15,Hialeah,Furniture,15.384
2014-10-15,Parma,Furniture,183.372
2014-10-15,Parma,Office Supplies,7.968
2014-10-16,San Francisco,Office Supplies,14.352
2014-10-16,San Francisco,Technology,179.97
2014-10-17,Beaumont,Office Supplies,10.78
2014-10-17,Beaumont,Technology,119.976
2014-10-17,Houston,Furniture,5.312
2014-10-18,Montgomery,Furniture,545.88
2014-10-18,Montgomery,Office Supplies,275.97
2014-10-18,Montgomery,Technology,1394.95
2014-10-18,Philadelphia,Office Supplies,249.472
2014-10-18,Seattle,Office Supplies,63.304
2014-10-18,Texarkana,Furniture,605.34
2014-10-19,Lakewood,Technology,321.552
2014-10-19,Los Angeles,Office Supplies,13.44
2014-10-19,San Francisco,Office Supplies,188.536
2014-10-19,San Francisco,Technology,117.576
2014-10-20,Chicago,Office Supplies,542.234
2014-10-20,Chicago,Technology,319.968
2014-10-20,Knoxville,Furniture,328.59
2014-10-20,Knoxville,Office Supplies,98.352
2014-10-20,Westland,Office Supplies,211.96
2014-10-21,Fairfield,Furniture,409.59
2014-10-21,Fairfield,Office Supplies,121.792
2014-10-21,Newport News,Furniture,591.32
2014-10-21,Newport News,Office Supplies,197.54
2014-10-21,San Diego,Office Supplies,36.36
2014-10-22,Bossier City,Furniture,129.92
2014-10-22,Newark,Furniture,93.888
2014-10-24,Fort Lauderdale,Office Supplies,10.368
2014-10-24,Rancho Cucamonga,Office Supplies,34.272
2014-10-24,Rock Hill,Office Supplies,11.85
2014-10-25,Philadelphia,Office Supplies,13.698
2014-10-25,Philadelphia,Technology,40.776
2014-10-25,San Francisco,Office Supplies,49.408
2014-10-26,Seattle,Furniture,63.92
2014-10-26,Seattle,Technology,383.96
2014-10-27,Fayetteville,Office Supplies,22.32
2014-10-28,Garden City,Technology,257.98
2014-10-28,Los Angeles,Furniture,616.998
2014-10-28,Los Angeles,Office Supplies,635.604
2014-10-29,Chicago,Technology,2735.952
2014-10-29,Columbus,Office Supplies,75.88
2014-10-29,Columbus,Technology,1.98
2014-10-31,Avondale,Technology,742.336
2014-10-31,Cranston,Furniture,2023.016
2014-10-31,Cranston,Office Supplies,93.49
2014-10-31,Lorain,Furniture,1421.664
2014-10-31,Los Angeles,Furniture,146.352
2014-10-31,Los Angeles,Office Supplies,609.674
2014-10-31,Los Angeles,Technology,251.91
2014-10-31,San Francisco,Technology,73.584
2014-11-01,Charlotte,Office Supplies,65.6
2014-11-01,Charlotte,Technology,978.84
2014-11-01,Chicago,Office Supplies,15.696
2014-11-01,Denver,Office Supplies,43.176
2014-11-01,Denver,Technology,1983.968
2014-11-01,Long Beach,Furniture,31.68
2014-11-01,Long Beach,Office Supplies,701.8800000000001
2014-11-01,Los Angeles,Office Supplies,65.8
2014-11-01,Mason,Furniture,68.704
2014-11-01,Mason,Office Supplies,25.560000000000002
2014-11-01,Orange,Office Supplies,76.12
2014-11-01,Portland,Office Supplies,443.92
2014-11-01,Portland,Technology,155.976
2014-11-01,Richmond,Office Supplies,75.16
2014-11-02,Fort Lauderdale,Technology,799.92
2014-11-02,Irving,Technology,88.776
2014-11-02,Medina,Office Supplies,19.242
2014-11-02,Medina,Technology,590.196
2014-11-02,New York City,Furniture,89.34
2014-11-02,New York City,Office Supplies,34.86
2014-11-02,San Francisco,Office Supplies,362.92
2014-11-02,San Francisco,Technology,46.384
2014-11-02,Seattle,Technology,94.732
2014-11-03,Fairfield,Office Supplies,11.64
2014-11-03,Jacksonville,Furniture,1355.388
2014-11-03,Jacksonville,Office Supplies,40.285000000000004
2014-11-03,Lancaster,Office Supplies,286.344
2014-11-03,Los Angeles,Office Supplies,6.72
2014-11-03,Nashville,Office Supplies,147.344
2014-11-03,New York City,Office Supplies,56.752
2014-11-03,New York City,Technology,783.96
2014-11-03,Omaha,Technology,89.97
2014-11-03,Orange,Office Supplies,5.76
2014-11-04,Cary,Office Supplies,66.616
2014-11-04,Long Beach,Office Supplies,2.94
2014-11-04,Los Angeles,Furniture,573.728
2014-11-04,Los Angeles,Office Supplies,41.376000000000005
2014-11-04,Los Angeles,Technology,1114.3120000000001
2014-11-04,New York City,Furniture,135.882
2014-11-04,New York City,Office Supplies,95.634
2014-11-04,New York City,Technology,4627.92
2014-11-04,San Diego,Furniture,35.34
2014-11-05,Arlington,Technology,47.79
2014-11-05,Hampton,Furniture,149.9
2014-11-05,Los Angeles,Furniture,20.04
2014-11-05,Philadelphia,Furniture,273.568
2014-11-05,Philadelphia,Office Supplies,1093.29
2014-11-05,Philadelphia,Technology,109.976
2014-11-06,Columbus,Office Supplies,43.68
2014-11-07,Houston,Furniture,683.144
2014-11-07,Houston,Office Supplies,142.586
2014-11-07,New York City,Office Supplies,36.1
2014-11-07,Portland,Office Supplies,146.688
2014-11-07,San Francisco,Office Supplies,123.144
2014-11-07,Wausau,Office Supplies,317.48
2014-11-08,Redding,Technology,333.576
2014-11-09,New York City,Furniture,56.52
2014-11-09,San Francisco,Furniture,222.666
2014-11-09,San Francisco,Office Supplies,590.94
2014-11-09,San Francisco,Technology,703.968
2014-11-10,Midland,Furniture,563.94
2014-11-10,Midland,Office Supplies,630.93
2014-11-10,San Diego,Furniture,93.08000000000001
2014-11-10,San Diego,Office Supplies,102.08000000000001
2014-11-10,San Diego,Technology,612.526
2014-11-11,Chicago,Furniture,808.928
2014-11-11,Houston,Office Supplies,1249.8400000000001
2014-11-11,Houston,Technology,389.65599999999995
2014-11-11,Los Angeles,Furniture,112.648
2014-11-11,Los Angeles,Office Supplies,162.18
2014-11-11,Los Angeles,Technology,575.928
2014-11-11,Louisville,Furniture,603.92
2014-11-11,Louisville,Office Supplies,3.392
2014-11-11,Louisville,Technology,559.984
2014-11-11,Madison,Office Supplies,665.88
2014-11-11,New Rochelle,Office Supplies,277.57
2014-11-11,Reading,Furniture,545.928
2014-11-11,Seattle,Office Supplies,2056.564
2014-11-11,Seattle,Technology,102.13
2014-11-12,Asheville,Office Supplies,7.872
2014-11-12,Carrollton,Furniture,25.128
2014-11-12,Carrollton,Technology,127.984
2014-11-12,Houston,Furniture,67.9932
2014-11-12,Houston,Office Supplies,55.616
2014-11-12,Houston,Technology,79.512
2014-11-12,Los Angeles,Furniture,629.064
2014-11-12,Los Angeles,Office Supplies,11.96
2014-11-12,San Antonio,Office Supplies,49.632
2014-11-14,Chesapeake,Office Supplies,32.4
2014-11-14,Fairfield,Office Supplies,43.8
2014-11-14,Fairfield,Technology,832.93
2014-11-14,Midland,Office Supplies,24.240000000000002
2014-11-14,New York City,Furniture,69.264
2014-11-14,New York City,Office Supplies,11.36
2014-11-14,Pasadena,Office Supplies,20.736
2014-11-15,Houston,Office Supplies,604.656
2014-11-15,Johnson City,Office Supplies,362.176
2014-11-15,Los Angeles,Furniture,10.11
2014-11-15,Los Angeles,Office Supplies,20.46
2014-11-15,Los Angeles,Technology,772.47
2014-11-15,San Francisco,Office Supplies,10.95
2014-11-16,Bloomington,Office Supplies,308.6
2014-11-16,Decatur,Furniture,37.296
2014-11-16,Huntington Beach,Office Supplies,5.22
2014-11-16,Los Angeles,Furniture,305.9745
2014-11-16,Los Angeles,Office Supplies,344.91
2014-11-16,Los Angeles,Technology,79.968
2014-11-16,Manhattan,Technology,273.96
2014-11-17,Buffalo,Furniture,4007.84
2014-11-17,Buffalo,Office Supplies,2152.776
2014-11-17,Cedar Hill,Office Supplies,7.08
2014-11-17,Moorhead,Furniture,479.9
2014-11-17,New York City,Office Supplies,34.44
2014-11-17,Newark,Furniture,124.41
