Order Date,Sub-Category,Sales
2016-07-07,Binders,15.135
2016-07-07,Chairs,541.34
2016-07-07,Copiers,2799.96
2016-07-07,Fasteners,2.632
2016-07-07,Furnishings,275.938
2016-07-07,Labels,10.08
2016-07-07,Paper,85.588
2016-07-07,Phones,59.994
2016-07-07,Supplies,45.584
2016-07-08,Art,47.616
2016-07-08,Binders,48.0
2016-07-08,Chairs,662.88
2016-07-08,Paper,28.944000000000003
2016-07-08,Phones,1795.584
2016-07-08,Storage,33.488
2016-07-09,Chairs,408.006
2016-07-09,Furnishings,165.28
2016-07-10,Art,154.24
2016-07-10,Binders,44.856
2016-07-10,Machines,341.991
2016-07-10,Storage,354.808
2016-07-12,Phones,95.76
2016-07-14,Accessories,29.0
2016-07-14,Appliances,151.62
2016-07-14,Art,41.86
2016-07-14,Binders,68.24799999999999
2016-07-14,Bookcases,579.136
2016-07-14,Fasteners,43.68
2016-07-14,Furnishings,82.55
2016-07-14,Paper,219.84
2016-07-14,Phones,911.184
2016-07-14,Storage,11.21
2016-07-14,Supplies,11.632
2016-07-15,Chairs,230.28
2016-07-15,Paper,105.52
2016-07-15,Supplies,44.4
2016-07-16,Accessories,75.98
2016-07-16,Art,22.32
2016-07-16,Binders,30.560000000000002
2016-07-16,Envelopes,10.2
2016-07-16,Furnishings,9.552
2016-07-16,Paper,80.136
2016-07-16,Phones,638.358
2016-07-16,Storage,37.224
2016-07-16,Supplies,5.84
2016-07-17,Accessories,428.4
2016-07-17,Appliances,208.6
2016-07-17,Binders,12.816
2016-07-17,Furnishings,37.17
2016-07-17,Labels,87.71
2016-07-17,Paper,136.89
2016-07-17,Phones,617.784
2016-07-17,Storage,655.51
2016-07-18,Accessories,15.576
2016-07-18,Art,11.264
2016-07-18,Binders,1.872
2016-07-18,Chairs,1539.17
2016-07-18,Paper,18.496
2016-07-18,Phones,55.992
2016-07-18,Storage,1215.688
2016-07-18,Supplies,33.8
2016-07-19,Accessories,389.97
2016-07-19,Binders,86.16
2016-07-19,Bookcases,504.9
2016-07-19,Furnishings,185.58
2016-07-19,Paper,245.94
2016-07-19,Phones,35.984
2016-07-19,Storage,87.92
2016-07-20,Phones,89.95
2016-07-21,Art,18.656
2016-07-21,Binders,13.029
2016-07-21,Chairs,363.92
2016-07-21,Envelopes,419.9
2016-07-21,Labels,9.414
2016-07-21,Storage,166.176
2016-07-22,Accessories,109.95
2016-07-22,Appliances,37.68
2016-07-22,Art,33.36
2016-07-22,Binders,5.4
2016-07-22,Furnishings,39.068
2016-07-22,Labels,6.3
2016-07-22,Paper,84.24000000000001
2016-07-22,Storage,965.85
2016-07-22,Supplies,86.2
2016-07-23,Appliances,23.696
2016-07-23,Art,215.584
2016-07-23,Binders,16.168
2016-07-23,Machines,265.475
2016-07-23,Paper,5.184
2016-07-23,Phones,115.136
2016-07-23,Supplies,13.344
2016-07-24,Art,73.2
2016-07-24,Chairs,253.764
2016-07-25,Accessories,124.25
2016-07-25,Appliances,243.88
2016-07-25,Art,37.17
2016-07-25,Binders,130.056
2016-07-25,Chairs,645.128
2016-07-25,Copiers,1439.976
2016-07-25,Envelopes,20.936
2016-07-25,Fasteners,21.48
2016-07-25,Furnishings,420.26
2016-07-25,Labels,15.712
2016-07-25,Paper,86.12
2016-07-25,Phones,297.55
2016-07-25,Storage,7.89
2016-07-25,Tables,2430.08
2016-07-28,Appliances,9.48
2016-07-28,Binders,1369.764
2016-07-28,Bookcases,177.45
2016-07-28,Fasteners,20.44
2016-07-28,Furnishings,327.42
2016-07-28,Labels,18.9
2016-07-28,Paper,109.92
2016-07-29,Binders,29.61
2016-07-29,Storage,789.544
2016-07-30,Appliances,715.64
2016-07-30,Binders,9.264
2016-07-30,Labels,9.248
2016-07-30,Storage,1036.624
2016-07-31,Appliances,283.14
2016-07-31,Furnishings,272.94
2016-07-31,Phones,754.95
2016-07-31,Tables,863.128
2016-08-01,Appliances,45.96
2016-08-01,Furnishings,19.312
2016-08-01,Paper,19.648
2016-08-01,Phones,1039.728
2016-08-02,Binders,12.544
2016-08-02,Phones,333.576
2016-08-02,Tables,136.464
2016-08-03,Accessories,167.28
2016-08-03,Envelopes,81.54
2016-08-04,Binders,36.716
2016-08-04,Furnishings,109.8
2016-08-04,Labels,13.95
2016-08-04,Phones,302.384
2016-08-04,Supplies,35.06
2016-08-05,Art,197.05
2016-08-06,Art,38.34
2016-08-06,Paper,70.88
2016-08-06,Phones,211.168
2016-08-07,Accessories,179.97
2016-08-08,Appliances,487.92
2016-08-08,Binders,15.24
2016-08-08,Fasteners,34.507999999999996
2016-08-08,Paper,64.512
2016-08-08,Tables,513.024
2016-08-09,Appliances,569.536
2016-08-09,Binders,16.218
2016-08-09,Paper,30.816
2016-08-09,Phones,44.784
2016-08-11,Binders,119.42
2016-08-11,Paper,32.4
2016-08-12,Accessories,1399.944
2016-08-12,Art,37.312
2016-08-12,Chairs,145.764
2016-08-12,Paper,6.48
2016-08-12,Storage,1591.02
2016-08-12,Tables,771.4405
2016-08-13,Accessories,71.98
2016-08-13,Appliances,76.264
2016-08-13,Binders,42.072
2016-08-13,Bookcases,241.96
2016-08-13,Labels,103.6
2016-08-13,Paper,10.272
2016-08-13,Supplies,185.376
2016-08-14,Accessories,279.96
2016-08-14,Machines,105.552
2016-08-14,Paper,31.092
2016-08-14,Phones,507.084
2016-08-15,Appliances,122.328
2016-08-15,Binders,18.882
2016-08-15,Chairs,225.296
2016-08-15,Furnishings,312.03
2016-08-15,Labels,3.15
2016-08-15,Paper,37.52
2016-08-15,Phones,943.12
2016-08-15,Storage,17.94
2016-08-16,Envelopes,10.86
2016-08-16,Paper,32.4
2016-08-16,Tables,161.28
2016-08-17,Binders,15.712
2016-08-18,Appliances,355.32
2016-08-18,Binders,2.068
2016-08-18,Furnishings,14.896
2016-08-18,Paper,83.84
2016-08-18,Phones,39.99
2016-08-19,Binders,448.792
2016-08-20,Phones,14.78
2016-08-21,Accessories,254.97
2016-08-21,Binders,46.111999999999995
2016-08-21,Chairs,573.174
2016-08-21,Labels,9.216
2016-08-21,Paper,60.480000000000004
2016-08-21,Phones,123.94399999999999
2016-08-21,Supplies,28.048
2016-08-21,Tables,3702.348
2016-08-22,Appliances,113.552
2016-08-22,Art,5.76
2016-08-22,Binders,33.982
2016-08-22,Envelopes,134.288
2016-08-22,Furnishings,98.328
2016-08-22,Paper,19.44
2016-08-23,Accessories,668.38
2016-08-23,Appliances,1083.8999999999999
2016-08-23,Art,50.64
2016-08-23,Chairs,532.704
2016-08-23,Envelopes,135.9
2016-08-23,Furnishings,22.608
2016-08-23,Labels,62.790000000000006
2016-08-23,Machines,837.6
2016-08-23,Paper,34.68
2016-08-23,Storage,742.2660000000001
2016-08-23,Supplies,15.88
2016-08-26,Accessories,985.8580000000001
2016-08-26,Art,22.372
2016-08-26,Binders,146.688
2016-08-26,Chairs,2627.852
2016-08-26,Fasteners,10.23
2016-08-26,Furnishings,186.54
2016-08-26,Paper,203.948
2016-08-26,Phones,242.97
2016-08-26,Tables,447.84
2016-08-27,Binders,29.0
2016-08-27,Fasteners,11.68
2016-08-27,Labels,9.216
2016-08-27,Paper,292.582
2016-08-27,Phones,59.97
2016-08-27,Storage,14.16
2016-08-27,Supplies,106.688
2016-08-27,Tables,244.615
2016-08-28,Binders,41.596
2016-08-28,Bookcases,156.3728
2016-08-28,Paper,15.48
2016-08-28,Phones,108.576
2016-08-29,Accessories,95.976
2016-08-29,Binders,5.274
2016-08-29,Bookcases,163.88
2016-08-29,Fasteners,10.584
2016-08-29,Paper,64.624
2016-08-29,Phones,22.0
2016-08-29,Supplies,27.93
2016-08-29,Tables,241.92
2016-08-30,Binders,37.764
2016-08-30,Chairs,786.744
2016-08-30,Furnishings,47.04
2016-08-30,Labels,100.24
2016-08-30,Phones,630.858
2016-08-30,Storage,54.224
2016-08-31,Storage,23.968
2016-09-01,Accessories,548.17
2016-09-01,Appliances,376.74
2016-09-01,Art,11.96
2016-09-01,Binders,4438.236
2016-09-01,Envelopes,34.66
2016-09-01,Fasteners,16.688
2016-09-01,Furnishings,191.82
2016-09-01,Paper,104.16
2016-09-01,Phones,32.768
2016-09-01,Supplies,10.95
2016-09-02,Accessories,1172.24
2016-09-02,Appliances,309.456
2016-09-02,Art,113.626
2016-09-02,Binders,64.31099999999999
2016-09-02,Chairs,215.976
2016-09-02,Copiers,999.98
2016-09-02,Envelopes,65.94
2016-09-02,Fasteners,1.81
2016-09-02,Furnishings,218.93200000000002
2016-09-02,Labels,29.24
2016-09-02,Machines,1362.9
2016-09-02,Phones,1091.168
2016-09-02,Storage,105.368
2016-09-02,Tables,1041.2459999999999
2016-09-03,Binders,1250.318
2016-09-03,Bookcases,543.684
2016-09-03,Furnishings,98.712
2016-09-03,Labels,58.48
2016-09-03,Paper,79.12
2016-09-03,Phones,280.782
2016-09-03,Storage,54.5
2016-09-04,Accessories,279.95
2016-09-04,Appliances,87.168
2016-09-04,Art,103.312
2016-09-04,Binders,174.54
2016-09-04,Copiers,2799.96
2016-09-04,Envelopes,16.56
2016-09-04,Furnishings,130.81
2016-09-04,Paper,251.692
2016-09-04,Storage,665.3299999999999
2016-09-04,Supplies,22.72
2016-09-05,Accessories,116.0
2016-09-05,Appliances,62.79
2016-09-05,Art,115.812
2016-09-05,Binders,125.10100000000001
2016-09-05,Chairs,1634.505
2016-09-05,Envelopes,23.472
2016-09-05,Fasteners,48.608000000000004
2016-09-05,Furnishings,174.47199999999998
2016-09-05,Labels,47.11
2016-09-05,Paper,435.408
2016-09-05,Phones,430.784
2016-09-05,Storage,359.346
2016-09-05,Tables,1652.94
2016-09-06,Accessories,31.86
2016-09-06,Appliances,77.88
2016-09-06,Binders,3.204
2016-09-06,Bookcases,722.352
2016-09-06,Envelopes,95.952
2016-09-06,Paper,41.92
2016-09-06,Phones,329.584
2016-09-06,Storage,10.784
2016-09-08,Accessories,92.75200000000001
2016-09-08,Appliances,207.48
2016-09-08,Art,85.24799999999999
2016-09-08,Binders,100.16
2016-09-08,Bookcases,2570.2056000000002
2016-09-08,Furnishings,57.266000000000005
2016-09-08,Labels,14.76
2016-09-08,Paper,129.814
2016-09-08,Phones,59.96
2016-09-08,Storage,428.828
2016-09-08,Tables,747.51
2016-09-09,Binders,69.984
2016-09-09,Furnishings,15.008
2016-09-10,Art,67.56
2016-09-10,Binders,330.664
2016-09-10,Labels,7.38
2016-09-10,Paper,88.67
2016-09-10,Phones,1239.6399999999999
2016-09-10,Storage,59.48
2016-09-10,Tables,300.93
2016-09-11,Accessories,3347.37
2016-09-11,Art,2.912
2016-09-11,Binders,64.208
2016-09-11,Copiers,1599.92
2016-09-11,Envelopes,110.658
2016-09-11,Labels,6.0
2016-09-11,Paper,46.362
2016-09-11,Phones,953.696
2016-09-11,Storage,370.46
2016-09-12,Accessories,20.7
2016-09-12,Binders,20.704
2016-09-12,Chairs,1609.024
2016-09-12,Fasteners,21.810000000000002
2016-09-12,Furnishings,70.848
2016-09-12,Labels,17.334
2016-09-12,Paper,68.52
2016-09-12,Phones,146.952
2016-09-12,Storage,67.9
2016-09-13,Appliances,378.0
2016-09-13,Furnishings,1336.44
2016-09-13,Labels,14.4
2016-09-13,Paper,35.25
2016-09-13,Phones,179.92
2016-09-13,Storage,413.82
2016-09-13,Supplies,16.9
2016-09-14,Binders,673.568
2016-09-14,Paper,25.92
2016-09-14,Phones,437.85
2016-09-15,Art,35.4
2016-09-15,Binders,910.648
2016-09-15,Paper,26.744
2016-09-15,Tables,1128.39
2016-09-16,Appliances,17.48
2016-09-16,Bookcases,273.666
2016-09-16,Chairs,121.78
2016-09-16,Paper,12.96
2016-09-17,Art,53.5
2016-09-17,Binders,232.4
2016-09-17,Chairs,113.888
2016-09-17,Furnishings,316.12
2016-09-17,Labels,12.32
2016-09-17,Machines,396.0
2016-09-17,Paper,6.48
2016-09-17,Phones,617.018
2016-09-17,Storage,295.4
2016-09-18,Art,2.672
2016-09-18,Binders,4.616
2016-09-18,Chairs,2769.23
2016-09-18,Furnishings,66.072
2016-09-18,Labels,3.0
2016-09-18,Paper,381.99
2016-09-18,Phones,239.984
2016-09-18,Storage,900.08
2016-09-18,Tables,383.438
2016-09-19,Accessories,249.95
2016-09-19,Binders,98.158
2016-09-19,Chairs,1573.692
2016-09-19,Furnishings,25.632
2016-09-19,Paper,176.92
2016-09-19,Storage,1675.75
2016-09-19,Supplies,39.21
2016-09-20,Appliances,393.25
2016-09-20,Art,11.76
2016-09-20,Binders,404.32399999999996
2016-09-20,Bookcases,163.88
2016-09-20,Chairs,98.392
2016-09-20,Furnishings,17.088
2016-09-20,Paper,143.31
2016-09-22,Art,48.648
2016-09-22,Binders,7.506
2016-09-22,Envelopes,63.968
2016-09-22,Furnishings,100.672
2016-09-22,Labels,33.08
2016-09-22,Paper,71.44
2016-09-22,Phones,161.916
2016-09-22,Storage,128.34
2016-09-23,Art,4.912
2016-09-23,Binders,35.945
2016-09-23,Chairs,553.722
2016-09-23,Envelopes,4.08
2016-09-23,Furnishings,560.704
2016-09-23,Labels,18.9
2016-09-23,Paper,11.952
2016-09-23,Storage,118.25
2016-09-23,Supplies,13.68
2016-09-24,Binders,448.752
2016-09-24,Chairs,718.6120000000001
2016-09-24,Envelopes,304.9
2016-09-24,Furnishings,212.59
2016-09-24,Paper,48.18000000000001
2016-09-24,Storage,553.016
2016-09-25,Accessories,499.95
2016-09-25,Appliances,286.256
2016-09-25,Art,25.36
2016-09-25,Binders,5.022
2016-09-25,Bookcases,477.666
2016-09-25,Chairs,685.096
2016-09-25,Copiers,479.976
2016-09-25,Furnishings,68.64
2016-09-25,Labels,50.516000000000005
2016-09-25,Paper,70.94800000000001
2016-09-25,Phones,44.736
2016-09-25,Storage,355.76
2016-09-25,Tables,393.165
2016-09-26,Accessories,531.976
2016-09-26,Appliances,329.912
2016-09-26,Art,35.4
2016-09-26,Binders,22.44
2016-09-26,Bookcases,424.9575
2016-09-26,Chairs,1202.523
2016-09-26,Envelopes,8.928
2016-09-26,Labels,7.83
2016-09-26,Paper,82.75
2016-09-26,Storage,51.45
2016-09-27,Art,13.89
2016-09-27,Binders,2.907
2016-09-27,Bookcases,956.6648
2016-09-27,Paper,17.94
2016-09-27,Phones,1001.584
2016-09-28,Paper,99.136
2016-09-29,Accessories,246.21
2016-09-29,Art,77.296
2016-09-29,Binders,90.17999999999999
2016-09-29,Labels,15.936
2016-09-29,Paper,18.97
2016-09-29,Phones,859.2
2016-09-30,Binders,1.964
2016-09-30,Bookcases,523.92
2016-10-01,Accessories,79.512
2016-10-01,Art,30.976
2016-10-01,Binders,5.388
2016-10-01,Chairs,194.848
2016-10-01,Furnishings,41.85
2016-10-01,Paper,28.352
2016-10-01,Phones,69.9
2016-10-01,Tables,330.588
2016-10-02,Appliances,61.44
2016-10-02,Art,33.96
2016-10-02,Binders,825.142
2016-10-02,Copiers,17499.95
2016-10-02,Storage,32.48
2016-10-03,Chairs,1514.4279999999999
2016-10-03,Envelopes,15.648
2016-10-03,Furnishings,38.08
2016-10-03,Labels,6.16
2016-10-03,Paper,106.38
2016-10-04,Binders,30.4
2016-10-04,Copiers,5399.91
2016-10-04,Envelopes,59.752
2016-10-04,Furnishings,11.568
2016-10-04,Phones,52.68
2016-10-04,Storage,119.1
2016-10-04,Tables,239.372
2016-10-06,Accessories,67.96
2016-10-06,Binders,58.730000000000004
2016-10-06,Machines,703.71
2016-10-07,Binders,27.264
2016-10-07,Fasteners,93.36
2016-10-07,Labels,4.928
2016-10-07,Machines,837.6
2016-10-07,Paper,10.56
2016-10-08,Furnishings,51.712
2016-10-08,Labels,60.144
2016-10-08,Paper,61.96
2016-10-08,Storage,387.72
2016-10-09,Art,1.408
2016-10-09,Furnishings,502.4
2016-10-09,Paper,19.136
2016-10-09,Phones,23.976
2016-10-10,Binders,20.487
2016-10-10,Bookcases,90.882
2016-10-10,Chairs,120.784
2016-10-10,Furnishings,14.0
2016-10-10,Phones,15.992
2016-10-10,Supplies,20.608
2016-10-11,Art,33.064
2016-10-13,Accessories,191.976
2016-10-13,Art,62.092
2016-10-13,Binders,82.462
2016-10-13,Fasteners,4.02
2016-10-13,Furnishings,290.26
2016-10-13,Labels,24.9
2016-10-13,Paper,101.708
2016-10-13,Storage,99.87
2016-10-13,Supplies,65.88
2016-10-13,Tables,727.45
2016-10-14,Accessories,1849.454
2016-10-14,Chairs,102.592
2016-10-14,Envelopes,35.008
2016-10-14,Paper,244.136
2016-10-14,Phones,1091.93
2016-10-14,Supplies,12.768
2016-10-15,Appliances,911.85
2016-10-15,Binders,396.28
2016-10-15,Envelopes,66.54
2016-10-15,Labels,49.620000000000005
2016-10-15,Paper,190.35999999999999
2016-10-15,Phones,5.5
2016-10-16,Tables,142.182
2016-10-17,Appliances,1927.59
2016-10-17,Binders,334.14000000000004
2016-10-17,Bookcases,241.64600000000002
2016-10-17,Phones,449.97
2016-10-18,Chairs,307.92
2016-10-20,Art,7.152
2016-10-20,Binders,19.296
2016-10-20,Chairs,443.822
2016-10-20,Fasteners,25.248
2016-10-20,Furnishings,61.1
2016-10-20,Paper,51.016
2016-10-20,Phones,317.68
2016-10-20,Storage,20.86
2016-10-21,Accessories,204.24
2016-10-21,Art,125.61
2016-10-21,Binders,4595.848
2016-10-21,Bookcases,1043.92
2016-10-21,Chairs,242.136
2016-10-21,Furnishings,65.52799999999999
2016-10-21,Paper,58.800000000000004
2016-10-21,Phones,235.152
2016-10-21,Storage,711.822
2016-10-21,Supplies,7.36
2016-10-21,Tables,661.176
2016-10-22,Art,8.34
2016-10-22,Furnishings,173.26
2016-10-22,Paper,6.68
2016-10-23,Fasteners,17.05
2016-10-23,Furnishings,16.156
2016-10-23,Paper,434.216
2016-10-24,Accessories,1109.97
2016-10-24,Paper,15.552
2016-10-24,Phones,239.976
2016-10-25,Phones,783.96
2016-10-27,Appliances,43.92
2016-10-27,Binders,101.89599999999999
2016-10-27,Chairs,718.624
2016-10-27,Fasteners,40.67
2016-10-27,Furnishings,40.2
2016-10-27,Storage,33.48
2016-10-28,Art,12.42
2016-10-28,Binders,157.047
2016-10-28,Furnishings,1111.368
2016-10-28,Paper,140.26999999999998
2016-10-28,Phones,302.376
2016-10-28,Storage,1175.54
2016-10-29,Appliances,11.67
2016-10-29,Binders,11.744
2016-10-29,Furnishings,67.0
2016-10-29,Storage,40.74
2016-10-30,Art,126.63
2016-10-30,Binders,28.752
2016-10-30,Fasteners,3.62
2016-10-31,Art,12.39
2016-10-31,Chairs,2265.7250000000004
2016-10-31,Paper,32.064
2016-10-31,Storage,1418.3600000000001
2016-10-31,Supplies,21.96
2016-11-01,Accessories,68.112
2016-11-01,Envelopes,251.79
2016-11-01,Phones,21.8
2016-11-01,Storage,111.672
2016-11-03,Accessories,154.95
2016-11-03,Appliances,1144.8
2016-11-03,Art,101.50999999999999
2016-11-03,Binders,84.27799999999999
2016-11-03,Chairs,687.739
2016-11-03,Fasteners,35.26
2016-11-03,Furnishings,24.1
2016-11-03,Labels,87.71
2016-11-03,Machines,179.991
2016-11-03,Paper,459.51800000000003
2016-11-03,Tables,842.94
2016-11-04,Art,192.8
2016-11-04,Binders,11.888
2016-11-04,Chairs,755.136
2016-11-04,Fasteners,10.74
2016-11-04,Furnishings,376.154
2016-11-04,Labels,629.184
2016-11-04,Machines,686.4
2016-11-04,Paper,102.00800000000001
2016-11-04,Storage,45.248
2016-11-04,Supplies,202.96
2016-11-04,Tables,876.3
2016-11-05,Accessories,813.6500000000001
2016-11-05,Art,39.68
2016-11-05,Binders,203.42
2016-11-05,Bookcases,956.6648
2016-11-05,Chairs,113.888
2016-11-05,Envelopes,158.13
2016-11-05,Furnishings,1030.76
2016-11-05,Labels,63.59
2016-11-05,Phones,23.988
2016-11-05,Tables,863.128
2016-11-06,Chairs,289.408
2016-11-06,Furnishings,274.128
2016-11-06,Paper,124.88
2016-11-06,Storage,84.84
2016-11-07,Accessories,599.946
2016-11-07,Binders,426.464
2016-11-07,Chairs,1603.136
2016-11-07,Fasteners,14.96
2016-11-07,Furnishings,59.28
2016-11-07,Labels,14.62
2016-11-07,Paper,25.86
2016-11-07,Phones,623.9300000000001
2016-11-07,Storage,430.908
2016-11-07,Supplies,11.36
2016-11-08,Bookcases,261.96
2016-11-08,Chairs,731.94
2016-11-09,Accessories,479.97
2016-11-10,Accessories,458.86400000000003
2016-11-10,Appliances,464.79999999999995
2016-11-10,Art,56.56
2016-11-10,Binders,314.11199999999997
2016-11-10,Bookcases,341.96
2016-11-10,Furnishings,663.028
2016-11-10,Labels,9.216
2016-11-10,Paper,309.054
2016-11-10,Phones,1145.868
2016-11-10,Storage,945.296
2016-11-10,Supplies,14.72
2016-11-11,Accessories,191.938
2016-11-11,Appliances,671.544
2016-11-11,Art,107.05199999999999
2016-11-11,Binders,131.632
2016-11-11,Chairs,744.79
2016-11-11,Furnishings,48.92
2016-11-11,Phones,257.98
2016-11-11,Storage,111.5
2016-11-11,Tables,2678.94
2016-11-12,Accessories,31.984
2016-11-12,Appliances,147.776
2016-11-12,Art,20.58
2016-11-12,Binders,28.018
2016-11-12,Chairs,3461.248
2016-11-12,Envelopes,287.52
2016-11-12,Fasteners,16.752
2016-11-12,Furnishings,22.752
2016-11-12,Paper,19.98
2016-11-12,Phones,203.976
2016-11-12,Tables,674.352
2016-11-13,Art,184.77
2016-11-13,Binders,3.136
2016-11-13,Furnishings,54.08
2016-11-13,Labels,14.94
2016-11-13,Paper,217.056
2016-11-13,Phones,2279.96
2016-11-13,Storage,139.06
2016-11-13,Supplies,52.136
2016-11-14,Accessories,499.98
2016-11-14,Art,33.489999999999995
2016-11-14,Binders,10.556
2016-11-14,Chairs,788.064
2016-11-14,Copiers,1199.976
2016-11-14,Furnishings,68.49600000000001
2016-11-14,Labels,7.38
2016-11-14,Paper,21.73
2016-11-14,Phones,103.95
2016-11-14,Storage,40.44
2016-11-15,Accessories,99.39
2016-11-15,Binders,1054.928
2016-11-15,Phones,361.376
2016-11-15,Tables,630.024
2016-11-16,Binders,8.32
2016-11-16,Envelopes,28.4
2016-11-17,Binders,10.776
2016-11-17,Paper,15.232
2016-11-17,Phones,67.176
2016-11-17,Supplies,49.5
2016-11-18,Accessories,1914.96
2016-11-18,Appliances,171.808
2016-11-18,Art,6.368
2016-11-18,Binders,61.12
2016-11-18,Chairs,557.068
2016-11-18,Labels,48.848
2016-11-18,Paper,19.648
2016-11-18,Phones,61.192
2016-11-18,Storage,1117.92
2016-11-19,Appliances,63.7
2016-11-19,Art,35.760000000000005
2016-11-19,Binders,44.036
2016-11-19,Envelopes,40.968
2016-11-19,Fasteners,58.368
2016-11-19,Furnishings,34.288000000000004
2016-11-19,Paper,55.118
2016-11-19,Phones,71.96
2016-11-19,Storage,234.26399999999998
2016-11-20,Accessories,283.86400000000003
2016-11-20,Appliances,39.0
2016-11-20,Binders,150.365
2016-11-20,Bookcases,376.538
2016-11-20,Chairs,318.43
2016-11-20,Fasteners,19.096
2016-11-20,Furnishings,7.068
2016-11-20,Labels,33.116
2016-11-20,Paper,339.326
2016-11-20,Phones,1463.81
2016-11-20,Storage,39.72
2016-11-21,Accessories,81.576
2016-11-21,Bookcases,113.568
2016-11-21,Chairs,322.69
2016-11-21,Furnishings,77.952
2016-11-21,Machines,30.345
2016-11-21,Paper,124.25200000000001
2016-11-21,Phones,404.94
2016-11-21,Storage,21.568
2016-11-22,Accessories,24.032
2016-11-22,Art,44.436
2016-11-22,Binders,206.608
2016-11-22,Furnishings,39.88
2016-11-22,Labels,2.088
2016-11-23,Fasteners,15.8
2016-11-23,Furnishings,84.81599999999999
2016-11-24,Accessories,1840.748
2016-11-24,Appliances,42.384
2016-11-24,Art,14.04
2016-11-24,Binders,1237.176
2016-11-24,Bookcases,339.92
2016-11-24,Chairs,1684.752
2016-11-24,Envelopes,40.752
2016-11-24,Fasteners,8.760000000000002
2016-11-24,Furnishings,299.96
2016-11-24,Paper,127.704
2016-11-24,Phones,691.072
2016-11-24,Storage,41.92
2016-11-24,Supplies,25.35
2016-11-25,Accessories,219.976
2016-11-25,Binders,473.88800000000003
2016-11-25,Chairs,194.352
2016-11-25,Machines,4819.905
2016-11-25,Paper,5.08
2016-11-25,Phones,59.98
2016-11-25,Storage,636.76
2016-11-25,Tables,1568.61
2016-11-26,Accessories,59.97
2016-11-26,Appliances,64.96
2016-11-26,Art,55.026
2016-11-26,Binders,215.245
2016-11-26,Bookcases,3406.664
2016-11-26,Furnishings,595.38
2016-11-26,Machines,3040.0
2016-11-26,Paper,84.34
2016-11-26,Phones,494.982
2016-11-26,Tables,313.176
2016-11-27,Accessories,97.35
2016-11-27,Appliances,167.292
2016-11-27,Art,34.65
2016-11-27,Binders,231.95
2016-11-27,Furnishings,31.56
2016-11-27,Paper,230.87
2016-11-27,Phones,388.752
2016-11-27,Storage,137.792
2016-11-27,Tables,331.023
2016-11-28,Accessories,101.7
2016-11-28,Binders,21.482
2016-11-28,Chairs,530.472
2016-11-28,Fasteners,12.672
2016-11-28,Phones,340.182
2016-11-28,Storage,2421.864
2016-11-29,Accessories,58.416
2016-11-29,Furnishings,242.176
2016-11-30,Chairs,389.97
2016-11-30,Paper,47.12
2016-11-30,Phones,36.192
2016-11-30,Storage,496.86
2016-12-01,Appliances,3018.148
2016-12-01,Art,27.744
2016-12-01,Binders,88.08
2016-12-01,Chairs,1258.096
2016-12-01,Envelopes,22.92
2016-12-01,Furnishings,177.16
2016-12-01,Paper,71.82
2016-12-01,Phones,1181.838
2016-12-01,Storage,1112.94
2016-12-01,Supplies,40.7
2016-12-01,Tables,366.009
2016-12-02,Accessories,165.6
2016-12-02,Appliances,59.7
2016-12-02,Binders,695.136
2016-12-02,Bookcases,781.864
2016-12-02,Furnishings,86.94
2016-12-02,Paper,152.156
2016-12-02,Phones,629.95
2016-12-02,Storage,2113.27
2016-12-03,Accessories,1649.95
2016-12-03,Appliances,394.816
2016-12-03,Art,21.92
2016-12-03,Binders,18.192
2016-12-03,Bookcases,205.666
2016-12-03,Chairs,572.626
2016-12-03,Furnishings,111.9
2016-12-03,Labels,6.3
2016-12-03,Paper,182.72
2016-12-03,Storage,855.03
2016-12-03,Tables,1250.696
2016-12-04,Accessories,78.15
2016-12-04,Binders,17.256
2016-12-04,Furnishings,113.79
2016-12-04,Paper,145.41
2016-12-04,Storage,589.6800000000001
2016-12-05,Art,37.456
2016-12-05,Binders,579.5260000000001
2016-12-05,Bookcases,81.94
2016-12-05,Chairs,1951.84
2016-12-05,Envelopes,109.69
2016-12-05,Furnishings,205.22
2016-12-05,Labels,11.952
2016-12-05,Paper,4.98
2016-12-05,Phones,1234.4
2016-12-05,Storage,1050.0
2016-12-06,Art,18.69
2016-12-06,Binders,1748.96
2016-12-06,Copiers,479.984
2016-12-06,Envelopes,35.89
2016-12-06,Fasteners,13.86
2016-12-06,Paper,470.58
2016-12-06,Phones,1110.312
2016-12-08,Accessories,84.672
2016-12-08,Art,8.56
2016-12-08,Binders,12.957
2016-12-08,Bookcases,405.86
2016-12-08,Chairs,680.01
2016-12-08,Furnishings,190.92
2016-12-08,Paper,55.944
2016-12-08,Phones,1462.078
2016-12-08,Storage,386.43
2016-12-08,Tables,1421.664
2016-12-09,Accessories,79.02
2016-12-09,Appliances,126.625
2016-12-09,Art,28.788
2016-12-09,Binders,276.86600000000004
2016-12-09,Labels,125.81
2016-12-09,Paper,9.392
2016-12-09,Phones,51.58
2016-12-09,Supplies,20.568
2016-12-09,Tables,1136.8339999999998
2016-12-10,Accessories,44.75
2016-12-10,Appliances,100.44
2016-12-10,Binders,833.5120000000001
2016-12-10,Chairs,1746.468
2016-12-10,Envelopes,361.92
2016-12-10,Paper,292.04
2016-12-10,Storage,80.58
2016-12-11,Accessories,555.76
